 ,Date,Count,Count_Filtered,Site,Tow,Salinity,Temperature,BioVol,Volume_Filtered,BioVol_Filtered,
Acartia_sp,8/13/2024,5800,0.06677431976,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Calanus_sp,8/13/2024,0,0,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Caligus_sp,8/13/2024,0,0,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Centropages_hamatus,8/13/2024,6440,0.07414252057,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Centropages_sp,8/13/2024,0,0,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Centropages_typicus,8/13/2024,1160,0.01335486395,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Copepod_nauplii,8/13/2024,40,0.0004605125501,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Tigriopus_sp,8/13/2024,0,0,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Labidocera_sp,8/13/2024,0,0,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Longipedia_sp,8/13/2024,0,0,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Oithona_sp,8/13/2024,1000,0.01151281375,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Paracalanus_sp,8/13/2024,960,0.0110523012,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Psuedocalanus_sp,8/13/2024,2400,0.02763075301,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Parvocalanus_crassirostris,8/13/2024,0,0,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Temora_longicornis,8/13/2024,0,0,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Evadne_nordmanni,8/13/2024,680,0.007828713352,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Podon_polyphemoides,8/13/2024,800,0.009210251002,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Beroe_sp,8/13/2024,0,0,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Ctenophore_fragments,8/13/2024,40,0.0004605125501,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Mnemiopsis_leidyi,8/13/2024,0,0,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Anapagurus_hyndmanni,8/13/2024,0,0,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Callianassa_sp,8/13/2024,0,0,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Carcinus_meanas,8/13/2024,80,0.0009210251002,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Crangon_crangon,8/13/2024,0,0,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Crangonid_larvae,8/13/2024,40,0.0004605125501,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Hippolytid_larvae,8/13/2024,0,0,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Homarus_americanus,8/13/2024,0,0,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Philocheras_sp,8/13/2024,0,0,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Unidentified_decapod_larvae,8/13/2024,0,0,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Unidentified_fish_larvae,8/13/2024,0,0,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Paralicntnys_dentatus,8/13/2024,0,0,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Eutima_gracilis,8/13/2024,0,0,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Obelia_sp,8/13/2024,0,0,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Sarsia_tubulosa,8/13/2024,0,0,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Rathkea_sp,8/13/2024,0,0,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Upogebia_sp,8/13/2024,0,0,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Barnacle_larvae,8/13/2024,40,0.0004605125501,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Bivalve_larvae,8/13/2024,80,0.0009210251002,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Eggs,8/13/2024,0,0,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Fish_eggs,8/13/2024,40,0.0004605125501,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Gastropod_larvae,8/13/2024,160,0.0018420502,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Bivalve_veliger,8/13/2024,0,0,Ram,200,31,14.02,1.5,86859.7392,0.00001726922063,
Gammarus_sp,8/21/2024,0,0,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Hyperia_galba,8/21/2024,0,0,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Semibalanus_sp,8/21/2024,0,0,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Acartia_sp,8/21/2024,9,0.000007228976078,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Calanus_sp,8/21/2024,7,0.00000562253695,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Caligus_sp,8/21/2024,0,0,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Centropages_hamatus,8/21/2024,38,0.00003052234344,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Centropages_sp,8/21/2024,0,0,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Centropages_typicus,8/21/2024,6,0.000004819317386,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Copepod_nauplii,8/21/2024,3,0.000002409658693,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Tigriopus_sp,8/21/2024,0,0,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Labidocera_sp,8/21/2024,0,0,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Longipedia_sp,8/21/2024,0,0,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Oithona_sp,8/21/2024,1,0.0000008032195643,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Paracalanus_sp,8/21/2024,6,0.000004819317386,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Psuedocalanus_sp,8/21/2024,18,0.00001445795216,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Temora_longicornis,8/21/2024,1,0.0000008032195643,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Evadne_nordmanni,8/21/2024,84,0.0000674704434,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Podon_polyphemoides,8/21/2024,9,0.000007228976078,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Beroe_sp,8/21/2024,0,0,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Ctenophore_fragments,8/21/2024,0,0,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Mnemiopsis_leidyi,8/21/2024,0,0,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Anapagurus_hyndmanni,8/21/2024,0,0,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Callianassa_sp,8/21/2024,0,0,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Carcinus_meanas,8/21/2024,30,0.00002409658693,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Crangon_crangon,8/21/2024,0,0,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Crangonid_larvae,8/21/2024,3,0.000002409658693,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Hippolytid_larvae,8/21/2024,8,0.000006425756514,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Homarus_americanus,8/21/2024,0,0,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Philocheras_sp,8/21/2024,0,0,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Unidentified_decapod_larvae,8/21/2024,0,0,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Unidentified_fish_larvae,8/21/2024,0,0,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Unidentified_crab_zoea,8/21/2024,0,0,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Paralicntnys_dentatus,8/21/2024,0,0,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Eutima_gracilis,8/21/2024,0,0,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Obelia_sp,8/21/2024,9,0.000007228976078,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Sarsia_tubulosa,8/21/2024,0,0,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Rathkea_sp,8/21/2024,0,0,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Barnacle_larvae,8/21/2024,2,0.000001606439129,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Bivalve_larvae,8/21/2024,8,0.000006425756514,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Eggs,8/21/2024,30,0.00002409658693,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Fish_eggs,8/21/2024,22,0.00001767083041,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Bivalve_veliger,8/21/2024,0,0,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Gastropod_larvae,8/21/2024,18,0.00001445795216,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Cancer_borealis,8/21/2024,0,0,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Metridia_lucens,8/21/2024,0,0,Ram,700,30.12,17.45,1,1244989.595,0.0000008032195643,
Gammarus_sp,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Hyperia_galba,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Semibalanus_sp,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Acartia_sp,8/21/2024,6240,0.06373350343,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Calanus_sp,8/21/2024,320,0.003268384792,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Caligus_sp,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Centropages_hamatus,8/21/2024,29920,0.305593978,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Centropages_sp,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Centropages_typicus,8/21/2024,4960,0.05065996427,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Copepod_nauplii,8/21/2024,1440,0.01470773156,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Tigriopus_sp,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Labidocera_sp,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Longipedia_sp,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Oithona_sp,8/21/2024,1120,0.01143934677,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Paracalanus_sp,8/21/2024,2720,0.02778127073,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Psuedocalanus_sp,8/21/2024,8640,0.08824638937,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Parvocalanus_crassirostris,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Temora_longicornis,8/21/2024,800,0.008170961979,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Evadne_nordmanni,8/21/2024,6560,0.06700188823,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Podon_polyphemoides,8/21/2024,4320,0.04412319469,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Beroe_sp,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Ctenophore_fragments,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Mnemiopsis_leidyi,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Anapagurus_hyndmanni,8/21/2024,320,0.003268384792,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Callianassa_sp,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Carcinus_meanas,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Crangon_crangon,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Crangonid_larvae,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Hippolytid_larvae,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Homarus_americanus,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Philocheras_sp,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Unidentified_decapod_larvae,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Unidentified_fish_larvae,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Paralicntnys_dentatus,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Eutima_gracilis,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Obelia_sp,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Sarsia_tubulosa,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Rathkea_sp,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Upogebia_sp,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Barnacle_larvae,8/21/2024,960,0.009805154375,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Bivalve_larvae,8/21/2024,160,0.001634192396,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Eggs,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Fish_eggs,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Gastropod_larvae,8/21/2024,480,0.004902577187,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Bivalve_veliger,8/21/2024,0,0,Ram,200,30.12,17.45,10,97907.68848,0.0001021370247,
Gammarus_sp,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Hyperia_galba,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Semibalanus_sp,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Acartia_sp,8/27/2024,6,0.000004404846655,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Calanus_sp,8/27/2024,1,0.0000007341411091,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Caligus_sp,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Centropages_hamatus,8/27/2024,12,0.000008809693309,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Centropages_sp,8/27/2024,3,0.000002202423327,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Centropages_typicus,8/27/2024,5,0.000003670705545,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Copepod_nauplii,8/27/2024,2,0.000001468282218,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Tigriopus_sp,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Labidocera_sp,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Longipedia_sp,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Oithona_sp,8/27/2024,3,0.000002202423327,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Paracalanus_sp,8/27/2024,5,0.000003670705545,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Psuedocalanus_sp,8/27/2024,2,0.000001468282218,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Temora_longicornis,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Evadne_nordmanni,8/27/2024,71,0.00005212401875,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Podon_polyphemoides,8/27/2024,16,0.00001174625775,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Beroe_sp,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Ctenophore_fragments,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Mnemiopsis_leidyi,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Anapagurus_hyndmanni,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Callianassa_sp,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Carcinus_meanas,8/27/2024,2,0.000001468282218,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Crangon_crangon,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Crangonid_larvae,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Hippolytid_larvae,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Homarus_americanus,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Philocheras_sp,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Unidentified_decapod_larvae,8/27/2024,1,0.0000007341411091,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Unidentified_fish_larvae,8/27/2024,2,0.000001468282218,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Unidentified_crab_zoea,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Paralicntnys_dentatus,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Eutima_gracilis,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Obelia_sp,8/27/2024,2,0.000001468282218,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Sarsia_tubulosa,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Rathkea_sp,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Barnacle_larvae,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Bivalve_larvae,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Eggs,8/27/2024,59,0.00004331432544,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Fish_eggs,8/27/2024,37,0.00002716322104,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Bivalve_veliger,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Gastropod_larvae,8/27/2024,5,0.000003670705545,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Cancer_borealis,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Metridia_lucens,8/27/2024,0,0,Ram,700,30.12,17.45,1,1362135.954,0.0000007341411091,
Gammarus_sp,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Hyperia_galba,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Semibalanus_sp,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Acartia_sp,8/27/2024,4800,0.04507915337,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Calanus_sp,8/27/2024,200,0.001878298057,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Caligus_sp,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Centropages_hamatus,8/27/2024,22800,0.2141259785,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Centropages_sp,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Centropages_typicus,8/27/2024,5100,0.04789660046,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Copepod_nauplii,8/27/2024,1700,0.01596553349,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Tigriopus_sp,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Labidocera_sp,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Longipedia_sp,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Oithona_sp,8/27/2024,4300,0.04038340823,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Paracalanus_sp,8/27/2024,1400,0.0131480864,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Psuedocalanus_sp,8/27/2024,1400,0.0131480864,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Parvocalanus_crassirostris,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Temora_longicornis,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Evadne_nordmanni,8/27/2024,5700,0.05353149463,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Podon_polyphemoides,8/27/2024,4400,0.04132255726,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Beroe_sp,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Ctenophore_fragments,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Mnemiopsis_leidyi,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Anapagurus_hyndmanni,8/27/2024,100,0.0009391490286,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Callianassa_sp,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Carcinus_meanas,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Crangon_crangon,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Crangonid_larvae,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Hippolytid_larvae,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Homarus_americanus,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Philocheras_sp,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Unidentified_decapod_larvae,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Unidentified_fish_larvae,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Paralicntnys_dentatus,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Eutima_gracilis,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Obelia_sp,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Sarsia_tubulosa,8/27/2024,100,0.0009391490286,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Rathkea_sp,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Upogebia_sp,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Barnacle_larvae,8/27/2024,200,0.001878298057,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Bivalve_larvae,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Eggs,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Fish_eggs,8/27/2024,100,0.0009391490286,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Gastropod_larvae,8/27/2024,300,0.002817447086,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Bivalve_veliger,8/27/2024,0,0,Ram,200,30.12,17.45,10,106479.3733,0.00009391490286,
Gammarus_sp,9/3/2024,0,0,Ram,700,30.95,15.82,0.2,1123271.671,0.0000001780513167,
Hyperia_galba,9/3/2024,0,0,Ram,700,30.95,15.82,0.2,1123271.671,0.0000001780513167,
Semibalanus_sp,9/3/2024,0,0,Ram,700,30.95,15.82,0.2,1123271.671,0.0000001780513167,
Acartia_sp,9/3/2024,7,0.000006231796083,Ram,700,30.95,15.82,0.2,1123271.671,0.0000001780513167,
Calanus_sp,9/3/2024,4,0.000003561026333,Ram,700,30.95,15.82,0.2,1123271.671,0.0000001780513167,
Caligus_sp,9/3/2024,0,0,Ram,700,30.95,15.82,0.2,1123271.671,0.0000001780513167,
Centropages_hamatus,9/3/2024,40,0.00003561026333,Ram,700,30.95,15.82,0.2,1123271.671,0.0000001780513167,
Centropages_sp,9/3/2024,0,0,Ram,700,30.95,15.82,0.2,1123271.671,0.0000001780513167,
Centropages_typicus,9/3/2024,7,0.000006231796083,Ram,700,30.95,15.82,0.2,1123271.671,0.0000001780513167,
Copepod_nauplii,9/3/2024,1,0.0000008902565834,Ram,700,30.95,15.82,0.2,1123271.671,0.0000001780513167,
Tigriopus_sp,9/3/2024,0,0,Ram,700,30.95,15.82,0.2,1123271.671,0.0000001780513167,
Labidocera_sp,9/3/2024,0,0,Ram,700,30.95,15.82,0.2,1123271.671,0.0000001780513167,
Longipedia_sp,9/3/2024,0,0,Ram,700,30.95,15.82,0.2,1123271.671,0.0000001780513167,
Oithona_sp,9/3/2024,12,0.000010683079,Ram,700,30.95,15.82,0.2,1123271.671,0.0000001780513167,
Paracalanus_sp,9/3/2024,5,0.000004451282917,Ram,700,30.95,15.82,0.2,1123271.671,0.0000001780513167,
Psuedocalanus_sp,9/3/2024,19,0.00001691487508,Ram,700,30.95,15.82,0.2,1123271.671,0.0000001780513167,
Temora_longicornis,9/3/2024,0,0,Ram,700,30.95,15.82,0.2,1123271.671,0.0000001780513167,
Evadne_nordmanni,9/3/2024,32,0.00002848821067,Ram,700,30.95,15.82,0.2,1123271.671,0.0000001780513167,
Podon_polyphemoides,9/3/2024,12,0.000010683079,Ram,700,30.95,15.82,0.2,1123271.671,0.0000001780513167,
Beroe_sp,9/3/2024,0,0,Ram,700,30.95,15.82,0.2,1123271.671,0.0000001780513167,
Ctenophore_fragments,9/3/2024,0,0,Ram,700,30.95,15.82,0.2,1123271.671,0.0000001780513167,
Mnemiopsis_leidyi,9/3/2024,0,0,Ram,700,30.95,15.82,0.2,1123271.671,0.0000001780513167,
Anapagurus_hyndmanni,9/3/2024,0,0,Ram,700,30.95,15.82,0.2,1123271.671,0.0000001780513167,
Callianassa_sp,9/3/2024,1,0.0000008902565834,Ram,700,30.95,15.82,0.2,1123271.671,0.0000001780513167,
Carcinus_meanas,9/3/2024,0,0,Ram,700,30.95,15.82,0.2,1123271.671,0.0000001780513167,
Crangon_crangon,9/3/2024,0,0,Ram,700,30.95,15.82,0.2,1123271.671,0.0000001780513167,
